Id,Category
269700,50
290071,57
292832,57
201541,19
262890,43
279352,2
279351,33
244892,33
204480,50
215910,57
270562,21
255512,57
255071,57
226891,2
214972,11
221542,33
272872,57
272871,39
225660,32
265141,57
260200,30
264092,57
206880,57
267801,2
243760,35
275632,57
294142,57
256870,57
275220,39
244522,2
284041,57
240052,1
252670,57
298330,57
201862,57
208502,40
223700,33
249042,57
247561,15
247562,39
270380,26
217392,57
264122,57
291292,53
258140,57
286422,57
227512,43
247742,33
257552,2
229281,57
214312,33
239551,57
244861,57
299720,57
245380,57
251720,57
239880,20
239881,57
298142,33
236591,33
239900,2
202340,33
233250,33
244902,32
208221,57
215091,17
293430,2
249232,57
267290,2
259622,57
265271,33
263902,33
291681,57
289772,33
290161,57
293931,33
256652,57
229302,39
256141,33
267002,12
258251,57
254450,57
261781,37
237861,12
240421,57
240422,57
240292,2
243692,57
296720,27
219971,41
212940,33
288452,57
265361,57
235892,2
208272,43
284841,57
201931,57
211822,57
240972,33
232822,57
293361,13
294762,2
286722,53
280160,1
211571,39
201702,39
220682,2
224861,2
237491,33
258632,57
258631,57
222191,9
224140,33
252341,21
228830,13
213661,57
282712,57
282711,13
202501,2
230542,57
231152,33
231150,55
207862,33
254650,6
210621,15
214442,2
268551,57
259782,1
247780,50
247782,33
208611,57
297021,57
254552,1
254551,1
210290,44
210292,33
267852,57
240380,2
202812,33
231601,39
288531,1
267352,22
219810,6
217300,2
264810,18
270481,2
241652,57
272000,57
227890,2
212101,57
260411,33
263520,52
215150,57
224601,57
224602,43
295240,33
215362,0
220121,2
233130,33
233131,22
222061,57
221911,33
292072,2
228072,33
251340,33
253880,56
253881,57
253882,21
239341,57
264860,33
280632,33
226621,57
226622,2
252410,57
252412,2
272270,2
261310,38
261311,57
231342,57
269711,57
219612,34
251001,2
271542,57
222611,53
263792,53
282770,57
282771,30
239580,24
214851,2
292530,57
292531,44
240032,1
278832,17
248111,40
250680,57
258492,33
235392,33
235391,57
210170,33
239951,33
252201,33
246281,14
274352,13
274350,33
281791,57
253291,43
270870,53
248361,57
231060,57
230930,2
215000,56
269410,2
269412,33
232780,36
222772,11
256281,57
282562,57
231742,57
273092,57
262802,33
249010,33
235402,57
271340,33
242202,33
297391,57
217512,33
298642,33
255252,53
288382,56
285201,2
215051,2
225831,17
247271,57
237120,33
244432,57
273392,57
238921,57
298760,57
293102,57
217831,2
259771,33
205371,57
245992,33
224752,55
228191,33
228391,33
277410,5
239310,2
225802,57
264111,2
296371,1
226670,17
294591,33
231650,57
205752,2
247432,53
247431,57
272832,33
290681,20
204160,33
234471,57
242440,2
238812,1
235912,12
286602,57
200430,55
202830,33
225271,43
286332,57
238481,13
261331,40
294431,8
258960,33
227780,57
227781,2
231022,57
236941,57
264622,57
225892,57
236810,57
262790,2
282650,33
269250,30
269252,1
253482,57
288842,1
225452,53
238010,21
216902,33
244472,33
274090,57
274710,21
221622,57
248830,13
249641,2
218350,57
257372,53
219821,33
234300,57
252122,1
240070,57
246730,33
248932,2
267270,57
278450,56
251702,57
243231,33
209282,57
225562,2
218991,57
273311,57
233402,57
286571,57
293490,2
202792,33
249412,57
295260,57
295261,57
218382,57
285912,57
239171,44
200770,57
280762,2
217192,26
205410,2
289541,13
235960,50
262570,57
283610,33
283611,53
243472,57
269472,33
269471,2
222010,13
275372,40
237480,33
237482,57
274082,57
286952,55
253982,33
279900,33
279902,57
223092,27
215290,22
203780,33
235000,57
233581,2
233582,57
227490,50
205472,53
248741,57
205072,2
200070,36
233340,18
296831,1
274430,57
223782,13
229670,23
209831,2
285180,1
254331,57
236271,11
224020,57
280000,57
237262,53
221602,50
214060,14
242792,2
208470,57
207432,33
232331,33
240711,2
211040,57
256630,21
280820,57
248971,39
223451,2
226352,2
226351,49
293592,39
241661,20
284021,11
289132,33
221320,21
226600,57
249811,37
283130,13
251542,33
241291,27
258022,33
201880,33
224801,33
241842,33
287810,57
224781,39
202592,33
286551,33
204802,57
274752,9
225372,57
279811,39
284380,57
284382,33
247472,2
218931,21
235340,37
224152,33
224150,57
224212,57
234891,17
241331,8
241332,1
222852,57
252241,1
247042,2
297380,2
286152,27
235661,2
249141,2
239150,57
220300,57
220301,2
278571,33
240862,2
289040,57
264162,57
278512,33
271680,57
247362,39
259211,21
283480,2
270250,57
215462,57
298361,21
234672,33
281642,39
266420,33
229902,2
293711,57
257670,2
261130,33
231002,33
203660,24
287451,33
281530,2
265881,57
265882,13
295802,57
272360,2
260051,57
293732,57
224422,33
201632,2
286871,0
210930,55
240982,57
225590,39
211322,57
232911,55
212231,56
275060,28
225091,57
257711,22
261171,57
261172,20
268160,57
268161,33
284871,6
285291,57
294450,2
259671,57
268922,2
224512,33
211691,14
221520,57
298180,57
293061,39
217452,2
259370,57
259372,57
286030,33
208312,57
208310,50
236881,57
287702,15
201362,53
252001,57
278940,21
278941,53
217860,2
207121,55
273811,53
244940,33
234490,33
234491,2
267080,20
293752,57
258111,13
235841,39
277560,33
277561,1
288612,2
247211,33
218611,1
218612,57
231530,33
231532,53
296702,57
211520,57
252902,33
270021,19
270022,57
257901,2
257902,57
276242,57
248342,33
226792,53
226791,33
281971,21
257732,39
284150,14
284151,2
235802,57
293232,33
214690,2
239031,57
236031,33
256172,57
227842,57
270601,2
270602,57
219532,33
275352,57
252071,57
277080,55
287290,33
201051,21
250931,2
268400,12
295102,33
245950,1
229182,2
224992,33
209651,33
288122,53
234622,28
274410,28
293531,57
295360,57
281662,1
227450,1
276901,50
215271,43
271900,39
271902,57
250011,33
258091,28
216142,57
224001,33
251281,2
279110,57
209160,11
214640,56
259732,33
293190,33
258980,33
200061,2
245462,2
293392,21
293390,13
248980,2
277370,2
258390,33
206171,2
251690,57
289812,53
217041,57
253911,57
203080,53
272560,33
262761,57
287180,57
250560,33
208261,33
235561,33
244112,2
241891,57
220860,57
251492,2
230080,33
224451,2
243000,2
219032,31
219031,50
263142,57
269761,57
201352,33
276910,33
257172,33
204871,33
272990,2
232281,33
276800,57
276801,57
212652,56
291812,46
255822,57
235011,57
235012,57
247960,57
247962,57
285782,43
295330,17
295332,2
231721,57
267462,57
289362,31
241120,15
246480,50
246481,57
273692,9
271452,28
299802,1
219292,33
250330,12
241381,21
229431,15
280792,1
290872,57
272792,57
219780,2
201410,56
285020,42
255701,56
213672,57
213670,33
221530,33
255491,57
219250,57
219252,33
227722,57
202621,13
211981,33
277841,57
297121,50
204300,24
204301,2
283751,33
291301,14
214552,39
244061,2
259071,57
261651,1
266882,39
287101,57
225502,2
256081,57
252131,1
220382,57
229531,53
298322,42
210952,2
253491,57
260882,57
250291,2
249522,20
213072,2
296651,17
220702,57
257971,2
217052,2
243280,13
212891,1
281442,2
219901,12
216092,57
285632,20
256110,2
255030,2
271032,21
290731,57
244330,57
242822,57
235110,57
215622,33
200472,17
263661,39
225670,57
279621,2
262941,33
232272,2
252140,57
220952,39
272582,22
260582,2
204812,53
267872,57
200530,12
283162,33
277720,33
291721,57
202280,57
220101,57
234832,57
215340,57
234322,2
238840,57
294231,33
220872,43
220870,57
264830,57
299751,13
221552,57
221551,33
281820,2
292170,33
266060,20
294540,44
234881,34
218472,57
209292,1
261102,39
254040,23
251370,57
248392,18
249001,2
250360,2
279081,2
229361,57
239432,16
244632,57
266520,57
291441,57
209001,2
265941,2
230402,1
291641,20
239200,57
212821,57
270940,57
223840,13
223842,2
273762,33
271841,57
243621,43
229732,57
233222,57
242891,34
204530,57
245201,43
272200,57
245242,57
233832,57
233831,53
274692,13
214480,57
233460,53
225972,1
217752,33
261201,2
255501,39
204651,50
242760,33
288882,33
282060,57
212780,57
243542,53
278372,33
264751,2
236751,2
265472,57
218312,21
