Id,Category
269700,19
290071,57
292832,57
201541,37
262890,43
279352,2
279351,33
244892,57
204480,22
215910,57
270562,18
255512,57
255071,33
226891,2
214972,28
221542,33
272872,57
272871,39
225660,21
265141,57
260200,30
264092,57
206880,57
267801,2
243760,35
275632,57
294142,33
256870,57
275220,39
244522,2
284041,57
240052,2
252670,57
298330,57
201862,57
208502,40
223700,33
249042,57
247561,6
247562,39
270380,26
217392,33
264122,57
291292,53
258140,57
286422,57
227512,43
247742,33
257552,2
229281,57
214312,33
239551,57
244861,57
299720,57
245380,57
251720,57
239880,50
239881,57
298142,33
236591,33
239900,2
202340,33
233250,33
244902,21
208221,57
215091,28
293430,2
249232,57
267290,1
259622,57
265271,33
263902,33
291681,57
289772,33
290161,33
293931,33
256652,57
229302,39
256141,57
267002,30
258251,57
254450,57
261781,34
237861,18
240421,57
240422,57
240292,2
243692,57
296720,39
219971,21
212940,33
288452,33
265361,33
235892,2
208272,43
284841,33
201931,57
211822,57
240972,33
232822,57
293361,53
294762,2
286722,53
280160,2
211571,39
201702,39
220682,2
224861,2
237491,33
258632,57
258631,57
222191,46
224140,57
252341,18
228830,13
213661,57
282712,57
282711,13
202501,2
230542,57
231152,33
231150,21
207862,57
254650,52
210621,18
214442,2
268551,57
259782,1
247780,50
247782,33
208611,57
297021,57
254552,2
254551,2
210290,43
210292,33
267852,57
240380,2
202812,33
231601,39
288531,2
267352,19
219810,52
217300,2
264810,18
270481,2
241652,57
272000,33
227890,2
212101,33
260411,33
263520,21
215150,33
224601,57
224602,43
295240,33
215362,0
220121,2
233130,57
233131,22
222061,57
221911,33
292072,2
228072,33
251340,33
253880,56
253881,57
253882,21
239341,57
264860,33
280632,33
226621,57
226622,2
252410,57
252412,2
272270,2
261310,18
261311,57
231342,57
269711,57
219612,34
251001,2
271542,57
222611,53
263792,53
282770,57
282771,46
239580,10
214851,2
292530,57
292531,43
240032,1
278832,17
248111,40
250680,57
258492,57
235392,33
235391,33
210170,33
239951,33
252201,33
246281,18
274352,13
274350,33
281791,57
253291,43
270870,53
248361,33
231060,57
230930,2
215000,56
269410,2
269412,33
232780,6
222772,57
256281,57
282562,57
231742,57
273092,57
262802,33
249010,33
235402,57
271340,57
242202,33
297391,57
217512,33
298642,33
255252,53
288382,56
285201,2
215051,2
225831,39
247271,57
237120,57
244432,57
273392,57
238921,57
298760,57
293102,33
217831,1
259771,33
205371,57
245992,33
224752,21
228191,33
228391,57
277410,2
239310,2
225802,57
264111,2
296371,2
226670,17
294591,33
231650,57
205752,2
247432,53
247431,57
272832,33
290681,22
204160,33
234471,57
242440,2
238812,2
235912,26
286602,57
200430,31
202830,33
225271,43
286332,57
238481,13
261331,16
294431,30
258960,57
227780,57
227781,2
231022,57
236941,57
264622,57
225892,33
236810,57
262790,2
282650,57
269250,30
269252,2
253482,57
288842,1
225452,53
238010,18
216902,33
244472,33
274090,57
274710,18
221622,33
248830,13
249641,2
218350,57
257372,53
219821,57
234300,57
252122,1
240070,57
246730,33
248932,2
267270,57
278450,56
251702,57
243231,33
209282,57
225562,2
218991,57
273311,33
233402,57
286571,57
293490,2
202792,33
249412,57
295260,57
295261,57
218382,57
285912,57
239171,43
200770,57
280762,2
217192,24
205410,2
289541,28
235960,50
262570,57
283610,33
283611,53
243472,33
269472,57
269471,2
222010,13
275372,55
237480,33
237482,33
274082,57
286952,55
253982,33
279900,33
279902,57
223092,39
215290,22
203780,33
235000,57
233581,2
233582,57
227490,22
205472,53
248741,57
205072,1
200070,52
233340,52
296831,2
274430,57
223782,13
229670,52
209831,2
285180,2
254331,57
236271,11
224020,57
280000,57
237262,39
221602,50
214060,14
242792,1
208470,33
207432,33
232331,33
240711,1
211040,57
256630,21
280820,57
248971,39
223451,2
226352,2
226351,49
293592,6
241661,50
284021,53
289132,33
221320,18
226600,57
249811,23
283130,13
251542,33
241291,39
258022,33
201880,33
224801,33
241842,33
287810,57
224781,39
202592,33
286551,33
204802,57
274752,46
225372,57
279811,39
284380,57
284382,57
247472,1
218931,18
235340,34
224152,33
224150,57
224212,57
234891,39
241331,32
241332,1
222852,57
252241,1
247042,2
297380,2
286152,39
235661,2
249141,2
239150,57
220300,57
220301,2
278571,33
240862,2
289040,57
264162,57
278512,33
271680,57
247362,39
259211,18
283480,2
270250,57
215462,57
298361,21
234672,33
281642,39
266420,33
229902,2
293711,57
257670,1
261130,33
231002,33
203660,10
287451,33
281530,2
265881,57
265882,53
295802,57
272360,2
260051,57
293732,57
224422,57
201632,2
286871,0
210930,31
240982,57
225590,39
211322,57
232911,40
212231,56
275060,28
225091,57
257711,22
261171,57
261172,22
268160,57
268161,33
284871,10
285291,57
294450,2
259671,57
268922,2
224512,33
211691,14
221520,57
298180,57
293061,39
217452,2
259370,57
259372,57
286030,33
208312,57
208310,20
236881,57
287702,18
201362,39
252001,57
278940,18
278941,53
217860,2
207121,55
273811,53
244940,33
234490,33
234491,2
267080,19
293752,57
258111,53
235841,39
277560,33
277561,1
288612,1
247211,57
218611,2
218612,57
231530,33
231532,53
296702,57
211520,57
252902,57
270021,20
270022,57
257901,1
257902,57
276242,57
248342,33
226792,53
226791,33
281971,21
257732,39
284150,6
284151,2
235802,57
293232,33
214690,2
239031,57
236031,57
256172,57
227842,57
270601,2
270602,57
219532,57
275352,57
252071,57
277080,21
287290,33
201051,21
250931,2
268400,8
295102,33
245950,2
229182,2
224992,33
209651,33
288122,53
234622,17
274410,28
293531,33
295360,33
281662,2
227450,2
276901,19
215271,43
271900,53
271902,57
250011,33
258091,28
216142,57
224001,33
251281,2
279110,57
209160,28
214640,56
259732,33
293190,33
258980,57
200061,2
245462,2
293392,18
293390,17
248980,2
277370,2
258390,33
206171,2
251690,57
289812,53
217041,33
253911,57
203080,53
272560,33
262761,57
287180,57
250560,33
208261,33
235561,57
244112,2
241891,57
220860,57
251492,2
230080,33
224451,2
243000,2
219032,21
219031,50
263142,57
269761,57
201352,33
276910,33
257172,33
204871,57
272990,2
232281,33
276800,57
276801,57
212652,56
291812,46
255822,57
235011,57
235012,57
247960,33
247962,57
285782,43
295330,17
295332,2
231721,57
267462,57
289362,33
241120,6
246480,50
246481,57
273692,46
271452,28
299802,2
219292,33
250330,23
241381,21
229431,23
280792,2
290872,57
272792,57
219780,2
201410,56
285020,21
255701,56
213672,57
213670,57
221530,57
255491,57
219250,57
219252,33
227722,57
202621,13
211981,33
277841,57
297121,50
204300,24
204301,2
283751,33
291301,6
214552,39
244061,2
259071,57
261651,2
266882,39
287101,57
225502,1
256081,57
252131,2
220382,57
229531,53
298322,32
210952,2
253491,57
260882,57
250291,2
249522,50
213072,2
296651,39
220702,57
257971,18
217052,2
243280,39
212891,2
281442,2
219901,30
216092,57
285632,20
256110,2
255030,2
271032,21
290731,57
244330,57
242822,57
235110,57
215622,33
200472,39
263661,39
225670,57
279621,2
262941,33
232272,1
252140,57
220952,39
272582,22
260582,2
204812,53
267872,57
200530,30
283162,33
277720,33
291721,57
202280,57
220101,57
234832,57
215340,57
234322,2
238840,57
294231,33
220872,43
220870,57
264830,57
299751,39
221552,57
221551,33
281820,2
292170,33
266060,20
294540,43
234881,34
218472,57
209292,2
261102,53
254040,21
251370,57
248392,18
249001,2
250360,2
279081,2
229361,57
239432,21
244632,57
266520,57
291441,57
209001,2
265941,2
230402,2
291641,22
239200,57
212821,57
270940,57
223840,13
223842,2
273762,57
271841,57
243621,43
229732,57
233222,57
242891,52
204530,57
245201,11
272200,57
245242,33
233832,57
233831,53
274692,13
214480,57
233460,53
225972,2
217752,33
261201,2
255501,39
204651,50
242760,33
288882,33
282060,57
212780,57
243542,53
278372,33
264751,2
236751,2
265472,57
218312,18
